scene, arousal_level, pleasure_level
HallwaySceneBezierCalc3,0.35202369093895,0.5505011677742
HallwaySceneBezierCalc7,0.508398056030273,0.545997142791748
HallwaySceneBezierCalc6,0.574498295783997,0.479341477155685
HallwaySceneBezierCalc7,0.541726410388947,0.575983762741089
HallwaySceneBezierCalc8,0.390111535787582,0.526955008506775
HallwaySceneBezierCalc1,0.56323379278183,0.447126746177673
HallwaySceneBezierCalc6,0.540016889572144,0.460181504487991
HallwaySceneBezierCalc5,0.574158549308777,0.434060633182526
HallwaySceneBezierCalc4,0.417516112327576,0.569861233234406
HallwaySceneBezierCalc7,0.555820941925049,0.53769862651825
HallwaySceneBezierCalc7,0.523306131362915,0.513123989105225
HallwaySceneBezierCalc2,0.477178037166595,0.560074865818024
HallwaySceneBezierCalc2,0.517152607440948,0.573338270187378
HallwaySceneBezierCalc6,0.555884718894959,0.416682869195938
HallwaySceneBezierCalc6,0.529573142528534,0.461817890405655
HallwaySceneBezierCalc1,0.575676202774048,0.437086254358292
HallwaySceneBezierCalc5,0.53760027885437,0.397038996219635
HallwaySceneBezierCalc1,0.514838814735413,0.440834701061249
HallwaySceneBezierCalc2,0.468415707349777,0.566972970962524
HallwaySceneBezierCalc2,0.530389904975891,0.548292458057404
HallwaySceneBezierCalc7,0.530760884284973,0.48044940829277
HallwaySceneBezierCalc3,0.524460673332214,0.406882107257843
HallwaySceneBezierCalc8,0.549440741539001,0.440586179494858
HallwaySceneBezierCalc5,0.547883927822113,0.389728754758835
HallwaySceneBezierCalc3,0.456492751836777,0.623496055603027
HallwaySceneBezierCalc6,0.529896914958954,0.47502014040947
HallwaySceneBezierCalc8,0.465762764215469,0.5
HallwaySceneBezierCalc6,0.528744220733643,0.474822252988815
HallwaySceneBezierCalc2,0.527533173561096,0.430571764707565
HallwaySceneBezierCalc1,0.669993817806244,0.40986156463623
HallwaySceneBezierCalc3,0.451586544513702,0.531315863132477
HallwaySceneBezierCalc5,0.529914081096649,0.434762358665466
HallwaySceneBezierCalc5,0.545485138893127,0.367945790290833
HallwaySceneBezierCalc6,0.55715399980545,0.461248070001602
HallwaySceneBezierCalc7,0.538106977939606,0.451922744512558
HallwaySceneBezierCalc2,0.465192943811417,0.614320576190948
HallwaySceneBezierCalc2,0.451949059963226,0.574733257293701
HallwaySceneBezierCalc1,0.565803408622742,0.426459312438965
HallwaySceneBezierCalc4,0.431886732578278,0.529404163360596
HallwaySceneBezierCalc7,0.446955174207687,0.545143067836761
HallwaySceneBezierCalc4,0.461249530315399,0.573308169841766
HallwaySceneBezierCalc4,0.361253559589386,0.551778376102448
HallwaySceneBezierCalc3,0.413297891616821,0.588129162788391
HallwaySceneBezierCalc8,0.488941818475723,0.534360408782959
HallwaySceneBezierCalc2,0.602914988994598,0.541643798351288
HallwaySceneBezierCalc3,0.430290251970291,0.570198774337769
HallwaySceneBezierCalc8,0.444767892360687,0.532446682453156
HallwaySceneBezierCalc4,0.394531339406967,0.548250794410706
HallwaySceneBezierCalc5,0.636365234851837,0.413594216108322
HallwaySceneBezierCalc4,0.500260651111603,0.547000586986542
HallwaySceneBezierCalc2,0.556104063987732,0.551501333713531
HallwaySceneBezierCalc4,0.388713717460632,0.536227583885193
HallwaySceneBezierCalc6,0.563518583774567,0.518314480781555
HallwaySceneBezierCalc1,0.579436302185059,0.474803805351257
HallwaySceneBezierCalc2,0.547585785388947,0.560631036758423
HallwaySceneBezierCalc7,0.601160645484924,0.528514742851257
HallwaySceneBezierCalc8,0.604160845279694,0.457126289606094
HallwaySceneBezierCalc7,0.442568004131317,0.565154731273651
HallwaySceneBezierCalc5,0.585724353790283,0.446901082992554
HallwaySceneBezierCalc3,0.421255230903625,0.562330722808838
HallwaySceneBezierCalc3,0.529049336910248,0.561056315898895
HallwaySceneBezierCalc3,0.535634279251099,0.531326949596405
HallwaySceneBezierCalc8,0.446151345968246,0.567079126834869
HallwaySceneBezierCalc1,0.583508312702179,0.422438979148865
HallwaySceneBezierCalc4,0.447136282920837,0.539070069789886
HallwaySceneBezierCalc7,0.449518650770187,0.560072064399719
HallwaySceneBezierCalc3,0.558753252029419,0.552985608577728
HallwaySceneBezierCalc4,0.38775897026062,0.552902817726135
HallwaySceneBezierCalc5,0.613325953483582,0.411206275224686
HallwaySceneBezierCalc6,0.629966676235199,0.432944446802139
HallwaySceneBezierCalc8,0.426235646009445,0.578112661838531
HallwaySceneBezierCalc4,0.377934962511063,0.551304042339325
HallwaySceneBezierCalc1,0.584200859069824,0.44644233584404
HallwaySceneBezierCalc1,0.619475722312927,0.466336607933044
HallwaySceneBezierCalc1,0.616921484470367,0.368395894765854
HallwaySceneBezierCalc5,0.63345330953598,0.389046043157578
HallwaySceneBezierCalc5,0.620053052902222,0.3733149766922
HallwaySceneBezierCalc8,0.445717811584473,0.546836495399475
HallwaySceneBezierCalc8,0.398601353168488,0.552681565284729
HallwaySceneBezierCalc6,0.391371130943298,0.615020930767059
